CustomerID,total_compras,total_gasto,ticket_medio,primeira_compra,ultima_compra,dias_entre_compras,cluster
13978.0,2,196.79,13.119333333333334,2011-10-25 15:04:00,2011-11-25 11:36:00,15.0,1
13979.0,1,869.87,16.108703703703704,2011-09-27 13:32:00,2011-09-27 13:32:00,0.0,1
13980.0,1,200.14,18.19454545454545,2011-10-10 13:34:00,2011-10-10 13:34:00,0.0,1
13982.0,4,1871.81,16.863153153153153,2010-12-09 13:57:00,2011-10-31 16:24:00,81.5,0
13983.0,12,2603.43,24.3311214953271,2010-12-08 10:38:00,2011-11-10 11:06:00,28.083333333333332,1
13984.0,5,920.51,57.531875,2010-12-08 15:58:00,2011-11-13 12:38:00,67.8,0
13985.0,15,7060.13,20.229598853868197,2011-03-20 13:48:00,2011-12-05 17:06:00,17.333333333333332,1
13986.0,1,320.46,24.650769230769228,2011-11-22 15:00:00,2011-11-22 15:00:00,0.0,1
13988.0,6,4147.96,17.726324786324785,2011-03-30 11:48:00,2011-11-20 10:15:00,39.0,1
13989.0,2,1266.08,30.88,2011-04-14 15:39:00,2011-10-05 09:47:00,86.5,0
13990.0,1,311.3,19.45625,2011-05-10 15:19:00,2011-05-10 15:19:00,0.0,1
13991.0,6,852.88,10.400975609756097,2011-07-19 12:58:00,2011-11-27 16:18:00,21.833333333333332,1
13992.0,1,76.8,15.36,2011-11-09 15:23:00,2011-11-09 15:23:00,0.0,1
13993.0,9,3466.36,28.647603305785125,2011-01-13 10:43:00,2011-10-28 09:06:00,31.88888888888889,1
13994.0,6,2274.14,15.36581081081081,2011-07-14 18:28:00,2011-12-06 11:05:00,24.0,1
13995.0,5,1393.69,16.205697674418605,2011-04-08 08:20:00,2011-11-24 14:22:00,46.0,0
13999.0,12,3901.81,18.758701923076924,2010-12-13 11:23:00,2011-11-29 13:40:00,29.25,1
14000.0,1,635.66,42.37733333333333,2011-05-12 16:50:00,2011-05-12 16:50:00,0.0,1
14001.0,3,2043.0800000000002,52.38666666666667,2010-12-01 12:58:00,2011-10-25 10:31:00,109.0,0
14002.0,2,529.73,11.270851063829788,2011-07-06 14:59:00,2011-07-28 15:55:00,11.0,1
14004.0,7,4582.64,26.799064327485382,2011-02-24 09:28:00,2011-10-27 14:40:00,35.0,1
14005.0,5,2874.72,34.22285714285714,2011-05-08 10:33:00,2011-11-30 12:41:00,41.2,1
14006.0,3,962.19,32.073,2011-01-31 15:11:00,2011-08-16 09:39:00,65.33333333333333,0
14009.0,2,695.61,16.562142857142856,2011-05-18 13:00:00,2011-05-25 15:47:00,3.5,1
14012.0,1,328.8,29.89090909090909,2011-03-07 12:26:00,2011-03-07 12:26:00,0.0,1
14013.0,3,473.02,13.91235294117647,2011-03-09 08:59:00,2011-08-21 15:01:00,55.0,0
14014.0,1,505.18,12.953333333333333,2011-09-23 13:18:00,2011-09-23 13:18:00,0.0,1
14015.0,1,917.34,45.867000000000004,2011-10-18 10:02:00,2011-10-18 10:02:00,0.0,1
14016.0,4,4341.21,26.964037267080744,2010-12-17 14:21:00,2011-07-01 11:29:00,48.75,0
14019.0,3,1421.6100000000001,21.539545454545458,2011-07-24 15:39:00,2011-10-24 10:13:00,30.333333333333332,1
14020.0,2,642.8,16.48205128205128,2011-09-12 15:32:00,2011-11-23 09:22:00,35.5,1
14021.0,3,631.9,28.722727272727273,2011-03-28 15:10:00,2011-07-07 15:46:00,33.666666666666664,1
14022.0,1,440.0,15.714285714285714,2011-04-28 14:39:00,2011-04-28 14:39:00,0.0,1
14023.0,2,584.07,18.840967741935486,2011-04-03 15:50:00,2011-12-02 13:58:00,121.0,0
14024.0,2,327.7,20.48125,2011-08-07 13:31:00,2011-08-10 11:30:00,1.0,1
14027.0,1,104.82,17.47,2011-10-10 09:01:00,2011-10-10 09:01:00,0.0,1
14029.0,2,467.66,31.177333333333333,2011-07-18 16:57:00,2011-10-07 14:46:00,40.0,1
14030.0,8,2358.84,9.747272727272728,2010-12-08 16:11:00,2011-11-21 16:48:00,43.5,1
14031.0,19,17286.86,69.14744,2010-12-02 16:34:00,2011-12-02 17:13:00,19.210526315789473,1
14032.0,11,2975.59,20.80832167832168,2010-12-08 10:53:00,2011-12-07 15:23:00,33.09090909090909,1
14034.0,3,648.89,7.545232558139535,2011-07-05 13:06:00,2011-11-17 14:02:00,45.0,0
14035.0,5,1428.02,21.636666666666667,2011-02-15 12:48:00,2011-11-11 10:03:00,53.6,0
14036.0,1,626.65,16.49078947368421,2011-02-28 09:26:00,2011-02-28 09:26:00,0.0,1
14037.0,2,147.20000000000002,5.257142857142858,2010-12-10 11:39:00,2011-06-16 13:57:00,94.0,0
14038.0,3,1560.38,16.960652173913044,2011-05-16 14:05:00,2011-09-22 13:37:00,42.666666666666664,1
14039.0,1,152.2,25.366666666666664,2011-11-06 13:48:00,2011-11-06 13:48:00,0.0,1
14040.0,12,3560.32,15.547248908296943,2011-01-12 14:57:00,2011-10-30 12:42:00,24.166666666666668,1
14041.0,1,141.41,6.733809523809524,2011-03-18 13:25:00,2011-03-18 13:25:00,0.0,1
14044.0,4,646.42,3.1379611650485435,2011-02-03 11:39:00,2011-11-13 12:05:00,70.75,0
14045.0,4,1659.75,276.625,2010-12-01 11:32:00,2011-08-22 15:27:00,66.0,0
14046.0,1,154.99,11.070714285714287,2011-02-28 14:48:00,2011-02-28 14:48:00,0.0,1
14047.0,5,1308.6100000000001,40.894062500000004,2010-12-02 10:09:00,2011-12-01 11:43:00,72.8,0
14048.0,1,409.93,4.822705882352941,2011-02-07 14:53:00,2011-02-07 14:53:00,0.0,1
14049.0,4,5578.72,11.670962343096235,2011-01-26 11:27:00,2011-11-23 12:20:00,75.25,0
14050.0,2,746.36,13.821481481481483,2011-08-25 13:46:00,2011-11-08 10:00:00,37.0,1
14051.0,23,15610.390000000001,74.33519047619048,2010-12-08 12:49:00,2011-12-09 10:20:00,15.869565217391305,1
14052.0,1,225.35999999999999,4.024285714285714,2011-11-20 12:30:00,2011-11-20 12:30:00,0.0,1
14053.0,2,260.25,65.0625,2011-07-03 12:21:00,2011-08-07 14:27:00,17.5,1
14054.0,1,92.46000000000001,15.410000000000002,2011-10-05 15:49:00,2011-10-05 15:49:00,0.0,1
14055.0,1,725.6400000000001,72.56400000000001,2011-08-25 15:04:00,2011-08-25 15:04:00,0.0,1
14056.0,23,8152.71,7.493299632352941,2011-02-28 15:19:00,2011-12-08 13:36:00,12.26086956521739,1
14057.0,17,6211.66,21.949328621908126,2010-12-14 12:11:00,2011-11-16 10:32:00,19.764705882352942,1
14059.0,1,183.6,22.95,2011-03-18 10:06:00,2011-03-18 10:06:00,0.0,1
14060.0,19,6140.42,30.39811881188119,2010-12-02 12:11:00,2011-12-05 12:29:00,19.36842105263158,1
14062.0,12,10464.85,94.27792792792793,2010-12-10 15:56:00,2011-11-30 10:04:00,29.5,1
14064.0,5,1334.34,17.329090909090908,2011-03-10 12:59:00,2011-11-10 13:14:00,49.0,0
14066.0,1,152.55,21.792857142857144,2011-03-18 12:21:00,2011-03-18 12:21:00,0.0,1
14067.0,2,374.7,7.2057692307692305,2011-09-04 12:00:00,2011-10-07 10:21:00,16.0,1
14068.0,1,265.85,11.077083333333334,2011-01-23 16:02:00,2011-01-23 16:02:00,0.0,1
14071.0,8,1437.57,4.450681114551084,2011-03-20 11:33:00,2011-12-06 12:27:00,32.625,1
14073.0,1,151.04,11.618461538461538,2011-11-07 15:49:00,2011-11-07 15:49:00,0.0,1
14075.0,3,942.26,21.913023255813954,2011-03-23 16:35:00,2011-12-05 08:38:00,85.33333333333333,0
14076.0,1,118.67,2.6970454545454547,2011-08-02 15:19:00,2011-08-02 15:19:00,0.0,1
14077.0,5,499.42,11.890952380952381,2011-03-10 15:52:00,2011-10-30 12:35:00,46.6,0
14078.0,6,1049.37,16.144153846153845,2010-12-01 12:54:00,2011-08-30 12:16:00,45.166666666666664,0
14079.0,1,375.1,31.258333333333336,2011-08-07 12:10:00,2011-08-07 12:10:00,0.0,1
14080.0,1,45.599999999999994,11.399999999999999,2011-11-07 11:09:00,2011-11-07 11:09:00,0.0,1
14081.0,2,921.62,6.1441333333333334,2010-12-05 15:47:00,2011-02-10 16:17:00,33.5,1
14082.0,1,182.25,6.2844827586206895,2010-12-10 11:02:00,2010-12-10 11:02:00,0.0,1
14083.0,9,1002.9,5.6661016949152545,2010-12-03 12:24:00,2011-12-05 13:14:00,40.77777777777778,1
14085.0,18,4421.29,9.868950892857143,2010-12-06 12:39:00,2011-12-07 13:46:00,20.333333333333332,1
14087.0,1,191.47,2.8157352941176472,2011-12-07 12:41:00,2011-12-07 12:41:00,0.0,1
14088.0,13,50491.81,85.7246349745331,2011-01-21 13:07:00,2011-11-29 16:16:00,24.0,1
14089.0,1,158.75,12.211538461538462,2011-10-14 10:38:00,2011-10-14 10:38:00,0.0,1
14090.0,1,76.32000000000001,76.32000000000001,2011-01-19 10:51:00,2011-01-19 10:51:00,0.0,1
14092.0,14,4076.9100000000003,19.050981308411217,2010-12-16 15:47:00,2011-12-02 12:13:00,25.0,1
14093.0,1,433.86,4.3386000000000005,2011-11-27 16:27:00,2011-11-27 16:27:00,0.0,1
14096.0,17,65164.79,12.749909998043435,2011-08-30 10:49:00,2011-12-05 17:17:00,5.705882352941177,1
14098.0,1,147.35,7.016666666666667,2011-11-03 10:13:00,2011-11-03 10:13:00,0.0,1
14099.0,11,3104.17,12.41668,2010-12-20 11:14:00,2011-11-23 13:53:00,30.727272727272727,1
14100.0,1,191.95,7.678,2011-07-25 11:01:00,2011-07-25 11:01:00,0.0,1
14101.0,6,5976.79,170.76542857142857,2011-01-17 13:09:00,2011-09-27 12:28:00,42.0,1
14102.0,5,1105.8799999999999,19.066896551724135,2011-10-26 12:46:00,2011-12-04 15:38:00,7.8,1
14104.0,2,216.21,10.295714285714286,2011-06-27 12:49:00,2011-07-08 12:50:00,5.5,1
14105.0,1,1266.23,17.111216216216217,2011-04-14 17:58:00,2011-04-14 17:58:00,0.0,1
14107.0,7,2703.23,21.977479674796747,2010-12-10 13:29:00,2011-10-19 12:12:00,44.57142857142857,1
14108.0,2,597.91,17.585588235294118,2011-08-30 11:32:00,2011-11-09 10:41:00,35.0,1
14109.0,1,144.2,16.022222222222222,2011-09-28 10:18:00,2011-09-28 10:18:00,0.0,1
14110.0,12,5683.15,36.66548387096774,2011-03-18 09:59:00,2011-12-06 12:26:00,21.916666666666668,1
14111.0,4,692.85,69.285,2011-04-12 11:36:00,2011-11-25 13:44:00,56.75,0
14112.0,7,2915.15,18.2196875,2011-03-09 11:28:00,2011-11-17 12:30:00,36.142857142857146,1
14113.0,4,1840.42,54.13,2010-12-20 12:14:00,2011-12-06 12:18:00,87.75,0
14114.0,2,386.53,25.768666666666665,2011-01-13 11:05:00,2011-03-11 09:42:00,28.0,1
14116.0,5,1382.74,19.204722222222223,2011-08-10 12:44:00,2011-11-20 10:29:00,20.2,1
14117.0,1,90.0,30.0,2011-07-19 09:49:00,2011-07-19 09:49:00,0.0,1
14121.0,4,2780.15,17.485220125786164,2011-10-11 10:39:00,2011-12-06 12:19:00,14.0,1
14124.0,1,419.58,83.916,2011-09-16 13:32:00,2011-09-16 13:32:00,0.0,1
14125.0,3,2720.63,16.38933734939759,2011-09-22 15:40:00,2011-11-29 12:47:00,22.333333333333332,1
14126.0,3,706.1300000000001,47.07533333333334,2011-11-29 12:21:00,2011-12-02 11:45:00,0.6666666666666666,1
14127.0,3,709.71,16.129772727272726,2011-02-02 12:26:00,2011-08-09 10:49:00,62.333333333333336,0
14128.0,2,637.5,13.858695652173912,2011-03-29 10:49:00,2011-10-10 12:00:00,97.5,0
14129.0,5,1123.8600000000001,21.61269230769231,2011-03-24 08:44:00,2011-12-08 11:02:00,51.8,0
14130.0,1,480.91,7.286515151515152,2011-01-24 16:05:00,2011-01-24 16:05:00,0.0,1
14132.0,11,3586.03,17.93015,2011-06-09 12:04:00,2011-12-07 13:35:00,16.454545454545453,1
14133.0,3,605.64,21.63,2011-01-28 11:27:00,2011-08-02 11:34:00,62.0,0
14135.0,15,4690.31,35.00231343283583,2010-12-02 10:27:00,2011-12-08 11:38:00,24.733333333333334,1
14138.0,2,965.88,20.997391304347826,2011-10-07 09:38:00,2011-12-08 12:44:00,31.0,1
14139.0,1,415.82,15.993076923076924,2011-10-24 13:34:00,2011-10-24 13:34:00,0.0,1
14140.0,2,935.05,14.167424242424241,2011-11-08 11:20:00,2011-12-06 09:05:00,13.5,1
14141.0,4,915.13,22.87825,2011-08-26 14:40:00,2011-12-07 09:53:00,25.5,1
14142.0,1,311.81,14.173181818181819,2010-12-01 16:33:00,2010-12-01 16:33:00,0.0,1
14143.0,1,115.8,16.54285714285714,2011-07-29 09:48:00,2011-07-29 09:48:00,0.0,1
14145.0,4,3742.2,340.2,2011-05-06 13:01:00,2011-10-24 12:10:00,42.5,1
14146.0,5,4191.0,19.957142857142856,2010-12-17 15:52:00,2011-12-01 10:18:00,69.6,0
14147.0,2,483.4,96.67999999999999,2011-02-27 11:42:00,2011-09-22 18:10:00,103.5,0
14148.0,1,157.2,52.4,2011-04-20 12:02:00,2011-04-20 12:02:00,0.0,1
14149.0,1,446.62,15.950714285714286,2011-05-03 09:44:00,2011-05-03 09:44:00,0.0,1
14150.0,2,658.64,25.33230769230769,2010-12-15 10:04:00,2011-11-04 10:05:00,162.0,0
14152.0,2,621.29,12.67938775510204,2011-04-19 15:46:00,2011-09-25 12:54:00,79.0,0
14154.0,2,1345.62,25.87730769230769,2011-04-14 15:58:00,2011-04-14 16:26:00,0.0,1
14155.0,1,118.75,19.791666666666668,2011-03-18 14:13:00,2011-03-18 14:13:00,0.0,1
14156.0,55,117210.08,84.02156272401434,2010-12-03 11:48:00,2011-11-30 10:54:00,6.5636363636363635,1
14157.0,2,424.89000000000004,9.236739130434783,2011-02-27 13:04:00,2011-11-20 11:32:00,132.5,0
14158.0,1,507.65999999999997,12.381951219512194,2011-10-30 15:08:00,2011-10-30 15:08:00,0.0,1
14159.0,11,4630.35,3.9407234042553196,2010-12-12 11:17:00,2011-11-20 12:36:00,31.181818181818183,1
14161.0,3,1097.6200000000001,10.554038461538463,2010-12-05 13:18:00,2011-05-08 11:41:00,51.0,0
14162.0,2,289.36,11.5744,2011-02-20 12:32:00,2011-06-19 11:36:00,59.0,0
14163.0,4,2445.91,47.036730769230765,2011-04-14 17:33:00,2011-09-13 15:18:00,37.75,1
14164.0,2,1631.77,56.26793103448276,2011-09-20 12:18:00,2011-09-30 12:24:00,5.0,1
14165.0,1,120.44,5.0183333333333335,2011-03-09 12:39:00,2011-03-09 12:39:00,0.0,1
14167.0,4,562.59,11.251800000000001,2011-01-12 15:44:00,2011-10-31 14:29:00,72.75,0
14171.0,1,363.79,6.272241379310345,2011-09-02 16:43:00,2011-09-02 16:43:00,0.0,1
14173.0,4,450.84,15.546206896551723,2011-05-04 14:03:00,2011-11-29 11:54:00,52.0,0
14174.0,1,134.46,5.171538461538462,2011-11-06 13:17:00,2011-11-06 13:17:00,0.0,1
14175.0,3,3222.3,21.626174496644296,2011-01-14 12:22:00,2011-10-11 11:55:00,89.66666666666667,0
14176.0,4,576.9000000000001,18.609677419354842,2010-12-07 11:45:00,2011-02-15 13:12:00,17.5,1
14177.0,4,549.46,13.401463414634147,2011-06-13 11:10:00,2011-09-14 15:11:00,23.25,1
14178.0,7,1600.26,5.032264150943396,2011-06-10 12:51:00,2011-12-01 12:01:00,24.714285714285715,1
14179.0,2,701.57,4.46859872611465,2011-10-18 14:00:00,2011-10-30 12:07:00,5.5,1
14180.0,25,4748.52,19.785500000000003,2010-12-02 13:08:00,2011-11-29 10:56:00,14.44,1
14184.0,1,452.89,18.870416666666667,2011-10-04 12:43:00,2011-10-04 12:43:00,0.0,1
14185.0,1,197.65,65.88333333333334,2011-01-12 13:52:00,2011-01-12 13:52:00,0.0,1
14188.0,6,2054.36,31.605538461538462,2011-02-02 13:46:00,2011-11-09 12:45:00,46.5,0
14189.0,15,4654.08,17.56256603773585,2010-12-06 11:42:00,2011-12-07 15:55:00,24.4,1
14191.0,13,4684.76,18.08787644787645,2011-05-03 10:30:00,2011-12-08 09:23:00,16.76923076923077,1
14193.0,2,853.39,20.318809523809524,2011-03-15 11:38:00,2011-10-03 09:34:00,100.5,0
14194.0,21,11349.52,19.601934369602763,2011-02-04 14:51:00,2011-12-05 10:38:00,14.428571428571429,1
14195.0,2,1012.0,144.57142857142858,2011-04-01 16:50:00,2011-05-22 10:29:00,25.0,1
14196.0,1,335.52,55.919999999999995,2011-08-25 10:25:00,2011-08-25 10:25:00,0.0,1
14198.0,4,701.4,17.984615384615385,2011-04-14 14:54:00,2011-11-21 16:35:00,55.25,0
14199.0,1,185.39999999999998,92.69999999999999,2011-05-05 13:44:00,2011-05-05 13:44:00,0.0,1
14201.0,7,747.44,20.20108108108108,2010-12-15 13:25:00,2011-10-10 13:27:00,42.714285714285715,1
14204.0,1,150.61,3.861794871794872,2011-12-07 13:38:00,2011-12-07 13:38:00,0.0,1
14205.0,2,466.7,19.445833333333333,2011-03-20 15:07:00,2011-11-23 10:55:00,123.5,0
14206.0,1,328.15999999999997,16.407999999999998,2011-04-14 16:38:00,2011-04-14 16:38:00,0.0,1
14208.0,1,151.74,15.174000000000001,2011-09-06 12:48:00,2011-09-06 12:48:00,0.0,1
14209.0,6,2073.43,23.83252873563218,2011-01-11 12:56:00,2011-11-29 10:18:00,53.5,0
14210.0,6,1905.8400000000001,18.684705882352944,2010-12-03 12:43:00,2011-08-26 12:36:00,44.166666666666664,1
14211.0,9,2241.1,20.009821428571428,2011-02-17 15:50:00,2011-10-17 13:23:00,26.77777777777778,1
14212.0,1,1070.48,118.94222222222223,2011-09-11 12:45:00,2011-09-11 12:45:00,0.0,1
14214.0,5,1004.38,14.990746268656716,2011-03-07 12:26:00,2011-11-09 10:31:00,49.2,0
14215.0,6,1789.72,16.57148148148148,2010-12-06 15:34:00,2011-11-28 12:19:00,59.333333333333336,0
14216.0,4,1839.3,31.17457627118644,2011-11-02 10:51:00,2011-12-06 14:56:00,8.5,1
14217.0,17,2004.98,20.0498,2010-12-08 13:28:00,2011-12-08 11:53:00,21.41176470588235,1
14218.0,1,169.48000000000002,14.123333333333335,2011-10-28 10:00:00,2011-10-28 10:00:00,0.0,1
14219.0,1,89.94,12.848571428571429,2011-12-05 16:23:00,2011-12-05 16:23:00,0.0,1
14220.0,2,632.4000000000001,30.114285714285717,2010-12-16 18:18:00,2011-04-06 13:23:00,55.0,0
14221.0,9,3432.8,17.78652849740933,2011-01-04 15:33:00,2011-10-28 13:42:00,32.888888888888886,1
14222.0,1,683.17,16.662682926829266,2011-06-15 16:42:00,2011-06-15 16:42:00,0.0,1
14223.0,3,991.13,16.518833333333333,2011-03-20 16:02:00,2011-09-08 13:38:00,57.0,0
14224.0,4,1009.73,8.93566371681416,2011-01-23 13:58:00,2011-08-21 13:24:00,52.25,0
14226.0,5,2214.79,33.55742424242424,2011-03-15 15:36:00,2011-11-11 11:34:00,48.0,0
14227.0,10,3350.96,19.148342857142858,2011-02-28 12:27:00,2011-11-13 15:48:00,25.8,1
14229.0,3,1547.2,38.68,2011-01-10 12:03:00,2011-10-19 10:04:00,93.66666666666667,0
14231.0,3,925.71,18.514200000000002,2011-02-24 11:55:00,2011-06-09 11:05:00,34.666666666666664,1
14232.0,5,2048.07,17.80930434782609,2011-03-20 12:44:00,2011-10-28 11:09:00,44.2,1
14233.0,4,1462.72,41.792,2011-01-26 12:43:00,2011-10-21 15:54:00,67.0,0
14234.0,4,754.12,5.130068027210885,2011-10-13 13:58:00,2011-11-17 17:53:00,8.75,1
14235.0,5,3144.86,39.80835443037975,2011-03-24 13:23:00,2011-09-25 14:37:00,37.0,1
14236.0,2,490.86,32.724000000000004,2010-12-02 18:49:00,2011-09-20 09:13:00,145.5,0
14237.0,1,161.0,17.88888888888889,2010-12-01 13:20:00,2010-12-01 13:20:00,0.0,1
14238.0,1,146.85,18.35625,2011-01-17 14:40:00,2011-01-17 14:40:00,0.0,1
14239.0,11,2380.85,21.257589285714285,2011-01-27 14:45:00,2011-10-27 14:40:00,24.727272727272727,1
14240.0,2,890.34,21.19857142857143,2011-04-28 11:40:00,2011-11-09 13:45:00,97.5,0
14241.0,1,213.70000000000002,21.37,2011-06-09 11:46:00,2011-06-09 11:46:00,0.0,1
14242.0,2,280.55,17.534375,2011-01-18 08:53:00,2011-04-19 11:46:00,45.5,0
14243.0,10,2588.77,18.360070921985816,2010-12-09 08:34:00,2011-12-01 11:12:00,35.7,1
14245.0,2,1693.45,15.680092592592594,2011-03-21 10:41:00,2011-05-04 08:40:00,21.5,1
14246.0,3,1474.06,19.654133333333334,2011-04-08 08:25:00,2011-08-21 11:50:00,45.0,0
14247.0,1,136.77,6.838500000000001,2011-03-06 15:21:00,2011-03-06 15:21:00,0.0,1
14248.0,1,302.58,37.8225,2011-01-25 14:45:00,2011-01-25 14:45:00,0.0,1
14250.0,3,1904.05,17.153603603603603,2011-09-11 13:44:00,2011-12-02 14:30:00,27.333333333333332,1
14251.0,5,2879.7000000000003,36.91923076923077,2011-10-13 12:46:00,2011-12-08 08:32:00,11.0,1
14256.0,2,969.0600000000001,18.284150943396227,2010-12-10 11:44:00,2011-03-24 13:17:00,52.0,0
14257.0,5,3099.7200000000003,29.242641509433966,2011-01-25 10:49:00,2011-10-06 16:54:00,50.8,0
14258.0,9,12669.98,114.14396396396396,2011-01-06 12:18:00,2011-11-30 15:27:00,36.44444444444444,1
14259.0,1,120.0,24.0,2011-07-21 10:44:00,2011-07-21 10:44:00,0.0,1
14261.0,2,1163.45,22.37403846153846,2011-09-22 10:47:00,2011-10-20 10:04:00,13.5,1
14262.0,8,2618.23,18.3093006993007,2011-04-13 12:23:00,2011-12-01 14:17:00,29.0,1
14264.0,2,333.97,19.64529411764706,2011-04-08 12:20:00,2011-07-08 10:20:00,45.0,0
14265.0,2,530.18,17.10258064516129,2011-07-14 09:10:00,2011-08-22 13:32:00,19.5,1
14267.0,3,1516.24,27.568,2011-03-24 11:38:00,2011-06-30 10:09:00,32.333333333333336,1
14270.0,1,492.65000000000003,16.98793103448276,2011-01-12 09:33:00,2011-01-12 09:33:00,0.0,1
14271.0,1,112.32000000000001,11.232000000000001,2011-04-28 12:47:00,2011-04-28 12:47:00,0.0,1
14272.0,2,437.96,13.271515151515151,2011-03-30 13:57:00,2011-09-27 10:08:00,90.0,0
14273.0,4,559.97,19.309310344827587,2011-04-11 13:24:00,2011-10-19 13:20:00,47.5,0
14276.0,3,1119.74,17.4959375,2011-02-23 09:38:00,2011-09-02 09:45:00,63.666666666666664,0
14277.0,3,4188.0,18.864864864864863,2011-05-11 13:20:00,2011-11-24 15:01:00,65.66666666666667,0
14280.0,1,134.04,16.755,2011-05-27 10:37:00,2011-05-27 10:37:00,0.0,1
14282.0,15,3701.44,24.035324675324677,2010-12-07 12:21:00,2011-12-06 17:04:00,24.266666666666666,1
14284.0,2,595.25,18.6015625,2011-09-14 13:04:00,2011-11-09 08:11:00,27.5,1
14285.0,4,1910.01,70.74111111111111,2011-06-16 12:36:00,2011-11-18 14:50:00,38.75,1
14286.0,3,4628.75,16.53125,2011-04-11 08:16:00,2011-11-16 10:34:00,73.0,0
14287.0,3,176.63,19.625555555555554,2011-05-25 11:41:00,2011-12-01 13:25:00,63.333333333333336,0
14288.0,1,426.6,26.6625,2011-05-10 13:22:00,2011-05-10 13:22:00,0.0,1
14289.0,6,911.26,19.388510638297873,2011-02-23 12:33:00,2011-12-01 11:44:00,46.666666666666664,0
14290.0,5,2314.65,22.917326732673267,2010-12-13 10:24:00,2011-11-28 14:02:00,70.0,0
14291.0,11,3883.25,16.385021097046412,2011-03-09 15:20:00,2011-12-08 10:26:00,24.818181818181817,1
14292.0,9,4871.93,48.719300000000004,2011-03-02 08:26:00,2011-12-02 11:50:00,30.555555555555557,1
14293.0,4,1046.56,17.15672131147541,2010-12-06 10:18:00,2011-12-06 15:17:00,91.25,0
14295.0,1,166.20000000000002,33.24,2011-10-30 15:50:00,2011-10-30 15:50:00,0.0,1
14297.0,4,1305.33,21.053709677419352,2011-03-10 08:31:00,2011-11-22 09:06:00,64.25,0
14298.0,44,51527.3,31.476664630421503,2010-12-14 12:59:00,2011-12-01 13:12:00,8.0,1
14299.0,9,3965.62,27.73160839160839,2010-12-09 10:30:00,2011-12-01 16:05:00,39.666666666666664,1
14300.0,1,43.2,14.4,2011-11-21 08:57:00,2011-11-21 08:57:00,0.0,1
14301.0,1,640.14,49.24153846153846,2011-08-14 15:33:00,2011-08-14 15:33:00,0.0,1
14304.0,1,383.45,22.555882352941175,2011-05-01 11:50:00,2011-05-01 11:50:00,0.0,1
14305.0,3,1858.96,17.70438095238095,2011-07-27 14:14:00,2011-09-29 15:29:00,21.333333333333332,1
14306.0,2,2093.32,63.4339393939394,2011-09-15 10:31:00,2011-10-19 13:23:00,17.0,1
14307.0,6,2995.7200000000003,16.64288888888889,2010-12-01 11:41:00,2011-09-12 09:38:00,47.333333333333336,0
14309.0,9,2352.53,20.10709401709402,2010-12-16 13:05:00,2011-12-01 13:33:00,38.888888888888886,1
14311.0,1,310.26,15.513,2011-04-11 10:14:00,2011-04-11 10:14:00,0.0,1
14312.0,6,1611.5900000000001,18.52402298850575,2011-01-06 16:35:00,2011-10-24 09:46:00,48.333333333333336,0
14314.0,1,120.0,15.0,2011-08-25 10:39:00,2011-08-25 10:39:00,0.0,1
14315.0,6,2481.13,24.565643564356435,2011-03-18 12:59:00,2011-10-26 12:06:00,36.833333333333336,1
14317.0,1,508.58,21.190833333333334,2011-10-06 10:44:00,2011-10-06 10:44:00,0.0,1
14320.0,2,477.79,15.412580645161292,2011-01-11 09:12:00,2011-05-17 09:24:00,63.0,0
14321.0,5,1530.75,12.445121951219512,2011-01-10 11:35:00,2011-11-29 09:47:00,64.4,0
14323.0,2,605.0600000000001,16.807222222222222,2011-04-15 11:44:00,2011-08-17 11:37:00,61.5,0
14326.0,1,183.85,22.98125,2011-04-11 15:04:00,2011-04-11 15:04:00,0.0,1
14327.0,1,311.65000000000003,25.970833333333335,2011-06-29 13:58:00,2011-06-29 13:58:00,0.0,1
14329.0,7,4975.24,19.28387596899225,2011-01-14 13:42:00,2011-11-22 15:50:00,44.57142857142857,1
14331.0,2,462.66,16.52357142857143,2011-07-27 15:14:00,2011-08-07 13:17:00,5.0,1
14332.0,3,840.21,33.6084,2011-07-15 10:33:00,2011-11-17 11:54:00,41.666666666666664,1
14333.0,1,415.2,27.68,2011-10-03 10:38:00,2011-10-03 10:38:00,0.0,1
14334.0,8,2552.21,15.754382716049383,2010-12-16 17:37:00,2011-11-23 10:01:00,42.625,1
14335.0,2,454.86,7.581,2011-09-04 13:07:00,2011-11-23 13:41:00,40.0,1
14336.0,4,1614.91,17.943444444444445,2011-03-08 16:48:00,2011-11-23 11:40:00,64.75,0
14338.0,2,588.22,18.97483870967742,2011-05-27 13:30:00,2011-07-01 14:08:00,17.5,1
14339.0,1,309.52000000000004,22.10857142857143,2011-04-11 11:06:00,2011-04-11 11:06:00,0.0,1
14340.0,1,134.7,22.45,2011-05-05 09:44:00,2011-05-05 09:44:00,0.0,1
14341.0,8,2166.98,16.92953125,2011-01-25 13:55:00,2011-10-25 15:48:00,34.125,1
14342.0,4,668.5600000000001,31.836190476190477,2011-05-13 13:50:00,2011-11-18 13:21:00,47.0,0
14344.0,8,889.9300000000001,12.534225352112676,2010-12-06 11:58:00,2011-08-04 13:51:00,30.125,1
14345.0,1,108.98,18.163333333333334,2011-11-01 09:51:00,2011-11-01 09:51:00,0.0,1
14346.0,2,1021.58,17.026333333333334,2011-02-15 13:52:00,2011-08-11 09:47:00,88.0,0
